tweet_id,author_id,incoming_text,brand,intent_hint,in_response_to_tweet_id,historical_resolution
1765203,530051,"@AmazonHelp Any luck please ? I’d rather get the item/update than have to shop elsewhere in future. This has never happened before, I’m shocked at the poor delivery by your seller. I have made my feelings known and will speak to my advisors. https://t.co/Vur1O9uuIc",AmazonHelp,,,"@530051 (2/2) However, if they don't reply to your inquiry. Learn more about our A-to-z Guarantee here: https://t.co/uLPdi1cGa0 ^SK"
1722127,467057,@115850 have you guys like lost it? you are giving me a link to your website? like really? who is handling your customer service? https://t.co/jZP0uJhxdY,AmazonHelp,,,"@467057 requested in the form, we'll reach out to you soon."
2663070,750492,@AmazonHelp I called customer service and they weren’t of any help,AmazonHelp,,2663071,@750492 What insight was provided when you contacted us? Were they able to find the charge on another account? ^AM
2932789,811057,@AmazonHelp  https://t.co/RkovqWB8fz,AmazonHelp,,2932788,@811057 I'm sorry to hear about the delay. Can you contact us here:  https://t.co/JzP7hlA23B so we can take a look for you? ^MI
179313,158257,@AmazonHelp Received an email from account specialist - reset password to get back in. Reset password and still getting password incorrect.,AmazonHelp,,179314,"@158257 Hey, please respond to the email from our Account Specialists. If the issue persists reach out - https://t.co/zYVX1Qi29G ^TP"
912728,244118,"@AmazonHelp salve, potrei sapere il vostro nuovo numero verde? Ho provato con i due trovati su internet ma sono entrambi non attivi",AmazonHelp,,,"@244118 Ciao, come possiamo aiutarti? ^FS"
279378,182606,@AmazonHelp I have replied multiple times,AmazonHelp,,279375,"@182606 If you've replied to the correspondence, you'll receive an update from our specialist team. Request you to wait. ^SQ"
294823,186217,@AmazonHelp no email found not any correspondance even. can u plz send email to the registered email id?kindly dont stretch the issue rather dn solve it,AmazonHelp,,294822,"@186217 You should have received an email from us to the account which is registered with Amazon, please check and revert. ^HN"
1993433,589948,"@AmazonHelp I’ve provided 4 reviews yesterday and the 4 have been rejected. Sorry, but, which rules I didn’t meet? #IWantToLearn #DM to Me",AmazonHelp,,,"@589948 Hi, Jonathan. We're happy to try to help! You can DM us at the link below. Please don't provide acct specific or personal info! ^LB https://t.co/1XyLaGkcaN"
324203,193231,@AmazonHelp Atención al cliente me lo solucionaron para el lunes. Muy eficientemente,AmazonHelp,,324202,@193231 Excelente. Mantennos al tanto de la entrega del paquete. ^MB
1267678,416508,@AmazonHelp @115850 thanks for help. i got my phone today. well appreciated.,AmazonHelp,,1267677,@416508 We're glad to hear you received your phone. Appreciate your cooperation throughout this process. ^MA
1468331,460812,@AmazonHelp Ok so why aren't my orders shipping next day like they did previously?,AmazonHelp,,1468332,@460812 Some items require additional preparation time. We always aim to meet the delivery date provided during checkout. ^MB
1116974,383566,@AmazonHelp It seems you have delivered same product on two addresses and at same time. Moreover the address which I provided was closed for Diwali eve,AmazonHelp,,1116973,@383566 We'd like to fix this for you. Please fill in your details here: https://t.co/GIJyeYqKE0 and we'll get in touch with you. ^JC
1637202,500729,"@AmazonHelp Yea, didn't work good at all because it does not search for what you asked it to...",AmazonHelp,,1637201,@500729 You may need to rephrase your questions.  Please reach out to us and we can take a look with you: https://t.co/EKXRLsnxJu ^AM
1138331,388130,"Venho por meio deste tweet, declarar publicamente, elogios a @117086 pelo respeito ao cliente com ótimos preços e entrega rápida",AmazonHelp,,,"@388130 Hola leegado, agradecemos muito o seu carinho, me diga, que fez a gente para merecer esses elogios? ^HC"
2400931,550901,"@132994 @AmazonHelp @115850 has not yet deliver my 5 yet 

It's out of the estimated time now",AmazonHelp,,2400934,@550901 Sorry for the delay. Could you please contact us here : https://t.co/2t6DQoUmNZ so that we can take necessary actions. ^PR
1128663,386061,Why the hell is our @115821 fire stick acting up today 😡,AmazonHelp,,,"@386061 Hey, have you tried restarting? Disconnect the power cord from back of device or from power outlet, and then plug back in. ^TS"
255474,176752,"@AmazonHelp My account is amazon.ca ,can i use this link?",AmazonHelp,,255473,@176752 Sorry about that! This link should do the trick: https://t.co/iQacxkuwUq ^JZ
356395,200620,@AmazonHelp Yes it's all ok in concern to my bank. By the way I have cancelled my order now.,AmazonHelp,,356394,@200620 Sorry for the hassle. I'll surely pass on your feedback to the concerned team internally. ^HN
1402147,446014,"@AmazonHelp Gracias por el interés! Es lo de siempre con SEUR, entregas garantizadas para hoy que no llegan por estar ausente sin haberte movido de casa",AmazonHelp,,1402146,"@446014 Siento el atraso Sergio, ¿has entrado en contacto con el transportista para verificar lo sucedido? ^AZ"
2136225,628425,@507017 @115830 @AmazonHelp @116245 It's awkward to get out without a baby... Or that's maybe because I'm lazy! I've had 4 issues with #Amazon orders in the last three months! And endless assurance it's been resolved. One such order couldn't be delivered to an amazon locker! One of their designated pickup points!,AmazonHelp,,2136227,@628425 Sorry you've had trouble with your last 4 deliveries. Please provide more details here: https://t.co/kF9tiM7xNf ^AF
1363789,437553,"@AmazonHelp When I check the order's tracking info says, ""Shipped with AMZL US Tracking ID TBA510147692000"" . Here's the Order#... 111-0181501-5652209",AmazonHelp,,1363788,@437553 I'd like to have a member of my team look into this with you. Please send us your details here: https://t.co/qvaJ1E1jgZ ^JM
2663755,750489,@115851 @115821 What kind of scam operation you got going here? Sellers are not happy. This won’t last. @550788 @119736 @15370 @39107,AmazonHelp,,,"@750489 Hi Kim, in order to look into your concern further, please forward your details via the link previously provided. ^TP"
2569189,637988,@AmazonHelp Pls why i cant have a free delivery for this product for address 683544.Pls can i have a free delivery....It would be very kind,AmazonHelp,,,"@637988 You can avail free delivery, if the order cost is above Rs. 599.  ^PJ"
2367287,222536,"Arrive home, find a parcel dumped next to the door, no message sent to me to let me know delivery was attempted, nor handed to a neighbor, just left in the stairwell. Prime as well. Not impressed with that, @115830",AmazonHelp,,,"@222536 I'm so sorry about this! Have you had a chance to update your delivery preferences in case you're out?  If not, you can do so by following the steps here: https://t.co/krKDFhk7KE ^JY"
412725,213507,@AmazonHelp Hoje pela tarde. ^ ^,AmazonHelp,,412724,"@213507 Ah, que legal. Ele vai ficar bem lindo no seu estante! :3 ^CR"
2768236,774043,why the hell amazon told me that my order has been shipped but will arrive on FRIDAY?,AmazonHelp,,,"@774043 Hi Philippe, are you using https://t.co/nUUp5MLhYl or Amazon.fr?^FT"
1721710,521005,@115851 @1840 @115821 @115830 @AmazonHelp https://t.co/gCyYV9Qgld,AmazonHelp,,1721711,@521005 Let me check this out for you. Please drop your details here: https://t.co/j1Wd1Ksd0O so that we can get in touch with you. ^VM
2981007,822194,Frustrated #Amazon says package was delivered but no package I was home at the time they sent delivery notification 😲😠,AmazonHelp,,,"@822194 I'm sorry you haven't received your order! Occasionally orders are accidentally scanned as delivered early. In these cases, they're usually delivered within 1-2 business days. Please let us know if you don't received it soon! ^SB"
18418,120093,@AmazonHelp 連絡しましたよ。仕様だそうで。どういうつもりか存じませんが、かなり問題のある仕様だと思いますが。,AmazonHelp,,18417,@120093 当サイトのご利用に際しわかりづらい点があり、お手数をおかけいたしました。いただいた貴重なご意見は、真摯に受け止め、サービス向上に努めてまいります。　SM
2877806,798785,"@AmazonHelp a) Order replacement for 1 of the item. Shipping will be expedited all good there. b) Another item was ordered at a discounted price before, which rep is not agreeing to match now. Not acceptable. c) One of the item (ship&amp;sold by Amazon) now has wait period of month or more. :|",AmazonHelp,,2877805,@798785 I know how frustrating this can be. Please leave feedback via the survey that can be found at the bottom of the emails sent after correspondence with our Agents. ^BA
306919,189280,"@AmazonHelp I've spent hours on the phone with amazon support to no apparent avail, why would this link be any different?",AmazonHelp,,306918,@189280 It will send your information directly to our Social Media team so we can escalate an investigation. ^AM
701347,287423,@AmazonHelp No I haven't to be honest I know nobody can do anything to help me. When you pay for something you have an expectation. Mine haven't been met. It's annoying but I'm not starving and I'm not sick so shouldn't moan. But if I paid extra would I get it any quicker? Probably not.,AmazonHelp,,701346,"@287423 I'm sorry we've not been meeting expectations! That's not the service we strive to provide. We'd like to look into these delivery issues for you and see what options are available. If you'd like, you can get in touch with us anytime here: https://t.co/JzP7hlA23B ^TH"
2784322,149159,Nice. @115830 are useless again. 5th time I have been promised next day delivery and haven't gotten it.,AmazonHelp,,,@149159 Oh no! We'd like to take a look with you. When you have a moment pls reach us via chat or phone: https://t.co/JzP7hlA23B ^KN
77501,133265,"@AmazonHelp Muchas gracias, ya está solucionado! Esta tarde lo tengo en casa! 🤗👍",AmazonHelp,,77500,"@133265 Perfecto Carolina. :D 
¡Que tengas una excelente tarde!
^DB"
1497904,467779,@AmazonHelp Is there a specific number I can call? Because customer service don’t know what to do,AmazonHelp,,1497903,@467779 Please reach out to our careers team by chat using the following link: https://t.co/B7hUIaXgAZ ^GR
236147,172244,"@120540 Ciao, ho annullato un ordine in quanto tempo riceverò il rimborso sulla mia carta di credito",AmazonHelp,,,"@172244 Se l'ordine è stato annullato, il pagamento è stato solo autorizzato. Per informazioni: https://t.co/CBF1hlpRWN. ^EA"
983398,353140,"@115850 Very unpleasant  experience with Amazon India regarding missing items. Even after 4 days of complaint made, still no response",AmazonHelp,,,@353140 I'm sorry for the trouble. Please fill this form: https://t.co/beaaDm0muc and we’ll contact you at the earliest. ^AU
1099643,379497,@AmazonHelp ##complaint many time in last one week but Amazon customer not bothered to call single time###pathetic experience##,AmazonHelp,,1099640,@379497 I'm sorry about the ill experience. Please share the details and we'll look into this and help. ^HA
1033096,364426,"NO MAMESSSSS, gracias @116618 por #MrRobot https://t.co/3D3nT9Z7kM",AmazonHelp,,,"@364426 Perfecto para iniciar el fin de semana, Panti 😉 ¡Que disfrutes! ^LG"
80579,116058,@AmazonHelp Still nothing,AmazonHelp,,80578,"@116058 Hi, we'll be in touch with an update as soon as possible. Apologies for the wait. ^TS"
500846,234636,@AmazonHelp It was an Amazon Prime membership mistakenly taken from my account. Got the money from the charges back but since I had to pay interest on my credit card from those charges I am still out of pocket,AmazonHelp,,500847,@234636 We'd like to see how we can assist with this. Please reach out to us here: https://t.co/JzP7hlA23B ^GP
777880,305629,@115850 unable to contact Amazon. Whats there for customer redressal??,AmazonHelp,,,@305629 You can connect with our support team here: https://t.co/2t6DQoUmNZ ^RW
683751,283190,@AmazonHelp J’peux vous poser une question ???,AmazonHelp,,683750,"@283190 Oui, je vous écoute ! ^AR"
984203,353321,"@AmazonHelp Done, thanks.",AmazonHelp,,984202,"@353321 You're welcome, thanks for contacting us. ^JJ"
695121,285785,@AmazonHelp you guaranteed one day delivery and now my items might take 4 days? I bought extra items just to hit the $35 limit. You guys are snakes.,AmazonHelp,,,@285785 I'm sorry for the wait. What is the delivery date listed within your order confirmation e-mail? ^GR
2571857,233299,@115850 guys please I need your amazing echo dot...let me get my hands on it,AmazonHelp,,,@233299 You may find the desired result here: https://t.co/L8jb4mbhzz . ^MK
2910386,419182,@AmazonHelp Phew panic over thanks guys!,AmazonHelp,,2910387,@419182 You're very welcome! Let us know if anything else comes up! ^BG
2312652,289624,@115821 @AmazonHelp done fucked up.,AmazonHelp,,,"@289624 That's not what we'd like to hear! Without posting personal/account details, can you please tell us what's happened? ^JM"
1612513,494816,@AmazonHelp 買ってからまだ１カ月経ってないので明日購入店に持って行ってみます,AmazonHelp,,1612512,@494816 お手数おかけしますが、よろしくお願いします。TY
2616441,231851,@AmazonHelp Hörbücher und Live Alben werden beim Kapitelwechsel unterbrochen. Das ist (für mich) sehr nervend.,AmazonHelp,,2616440,"@231851 Danke für deine Rückmeldung :) Hast du vielleicht noch ein aktuelles Beispiel für mich, damit wir das mal prüfen können? Lieben Gruß ^NW"
1197159,343568,"@115830 Ordered w/ Amazon Marketplace a month ago, item went missing. Both Amazon and seller blame each other, out of pocket, what to do?",AmazonHelp,,,@343568 I'm sorry for the inconvenience! Was the order fulfilled by a third-party seller or by Amazon: https://t.co/aaDyEz1VgE? ^BE
347344,198723,"@AmazonHelp Again, wrong status update",AmazonHelp,,347342,@198723 Sorry about that. I'd like to help. Please fill in your details here: https://t.co/JzRdscmdH9 I'll get in touch with you. ^AK
2887333,130666,"@AmazonHelp I cant understand sir, as ur customer support suggesting me to contect local authorities and police. Why should tell my problem to police i need solution by ur team. You investigate and fulfil my loss.",AmazonHelp,,2887332,"@130666 I understand that this has been an unpleasant experience. As informed earlier, I request you to reply to the email sent by us (social media team) and we will check this for you. ^SD"
348167,198900,@AmazonHelp I've shared my details. Please do respond on it.,AmazonHelp,,348166,"@198900 Hey, we have already sent a correspondence to your registered e-mail id, request you to check your mailbox. ^RD"
1338614,432235,"@120540 salve, avrei bisogno di aiuto con un acquisto. ho comprato 2 cose ed è arrivata solo 1. online appare che la consegna è completa.",AmazonHelp,,,@432235 Mi spiace! L'articolo che manca è spedito da Amazon o da un venditore terzo? ^FS
449974,221650,Anyone else experiencing issues with @115821 prime? Several of my orders over the last few weeks have taken more than 2 days for delivery. Why pay for this service?!,AmazonHelp,,,"@221650 I'm sorry for the frustration! Prime Two-Day Shipping refers to business days in transit once shipped, and doesn't include any processing time. We'll always show the most accurate delivery date during checkout and in your confirmation email. ^LM"
2309520,669856,@AmazonHelp once again customer service lied and I don't have my package.  I'm done with prime....,AmazonHelp,,,@669856 I'm sorry your package hasn't yet arrived! Did we miss the delivery date stated in your order confirmation? You can find that information here: https://t.co/Dj5L1l2Gow ^SE
1626687,498086,"WORST EXP EVER!  
@115850 I thought U wud handle these things better. SHAME ON YOU! 
Ltd Chars. on twitter hence explained in screenshots🤬 https://t.co/bhgtzVprj8",AmazonHelp,,,@498086 Apologies for the hassle. Please place a new order as this one is returning to us. I'll surely pass on your feedback. ^HN
2199050,643193,@AmazonHelp Said to be advised.,AmazonHelp,,2199049,"@643193 This means we're currently unable to provide an accurate delivery date, and will e-mail you with one when updated. ^LB"
183409,159130,"Thank you, @117093, for existing. Despite some logistical frustrations, I am so lucky to have access to your services.",AmazonHelp,,,@159130 Thanks for sharing Emily - that's great to hear :-)  ^TD
2932864,810671,"@115821 I received Some books And I want to check iT with my ordering And I can’t enter my account due to a stupid question like full name that Should match Your data, but iT doesn’t, what is the use of your sms verificatie code ...🤔🤔  And no reaction on my email..😡😡",AmazonHelp,,,"@810671 Hi, sorry to hear you are having issues logging into your account. Is your account with Amazon US/UK or another location?^ES"
2862101,207504,@115821 is doing a great job of fucking me over right now. Thanks a bunch for not delivering an item on it’s guaranteed day and then returning it to sender the next day.,AmazonHelp,,,"@207504 That's not the experience we hope for. To better assist, can you confirm for me the carrier that was set to deliver your order here: https://t.co/q4LAMZ3tbE? ^GG"
2980573,822065,"マジ❗クソだろ💢
お急ぎで頼んで昨日届くのに今日も届かないAmazonクソだろ(笑)
お急ぎ代返せ❗❗ https://t.co/Q27di4A4Kt",AmazonHelp,,,@822065 ご迷惑をおかけしております。Amazonです。注文確認のうえご対応させていただけないでしょうか。誠に恐れ入りますが、以下リンクよりカスタマーサービスにご連絡いただきますようお願いいたします。https://t.co/J6YEizo6qC (24時間年中無休対応) HM
1771689,532544,@AmazonHelp eure Chat Support kann man aktuell ja leider komplett vergessen.,AmazonHelp,,1771690,@532544 Was ist denn passiert? Gruß ^NW
2664108,750688,"@116875 si la fecha de entrega de mi pedido es hoy, hoy lo envían o como puedo saber. Para esperar sin dudar!!",AmazonHelp,,,"@750688 esemiChuy, luego de revisar el e-mail de confirmación de compra, ¿podrías por favor indicarnos si la fecha de entrega de hoy 26 de noviembre, es una fecha estimada o garantizada? ¿Es un pedido gestionado directamente por Amazon México? ^CB"
1580375,486601,"@115833 @AmazonHelp  My ALEXA isn't playing songs properly. It starts for 1 second, stops picks up 2 minutes later plays 1 second repeat",AmazonHelp,,,@486601 Hi. Here are some troubleshooting tips to try: https://t.co/sOgKadnlAv Let us know if you still have issues. ^DA
313719,190907,@115850 there’ssomething seriously wrong with creditcard payment on ur app.Coudlnt complete a txn for iphone before &amp;one for a speaker now,AmazonHelp,,,@190907 I've just checked and everything seems to be working fine. May I know what error do you see? ^SH
233508,171586,"@116316 said ""Arrival: Monday 9th"". This morning, the door ring went crazy. Well well @12444, we meet again. https://t.co/yGc4MVpWsp",AmazonHelp,,,@171586 Sorry for the ... err... what is the opposite of 'delay'? At least it arrived. Happy PC building! ☺️ ^UK
2826414,787315,Shocking service from @115830 They don't listen to the problem and I was even lied to by the advisor multiple times....... unreal!!!! 🤬,AmazonHelp,,,"@787315 I am sorry to hear about this situation, Scott. Without providing us any personal information would you be able to elaborate a bit further?^SM"
1326941,429599,. @115821 is trading at over 1k a share and yet my glass bouquet cover still arrived broken!,AmazonHelp,,,@429599 I'm very sorry your bouquet arrived broken! Let's look into return/replacement options here: https://t.co/1au1PPcgwE ^ZW
609487,264888,Ok. Now more than a week after tracking said headboard would arrive. No headboard. @115821 #fail,AmazonHelp,,,@264888 I'm so sorry to hear you haven't yet received your headboard! Please reach out to us here: https://t.co/hApLpMlfHN so we may check on the status. ^RO
817645,314571,@115850 Do you care to respond !!?? https://t.co/EuOjgf4Xto,AmazonHelp,,,@314571 We have already responded to your query here: https://t.co/nO3BJAHWdh Request you to check. ^NK
2137875,628839,Mail room I guess is anywhere on your property. Like a foot away from the street and thrown out your window at night. And resident is the bottom of your steps. Come on @115821 get your shit together https://t.co/qQNuwAhbBt,AmazonHelp,,,@628839 Oh no! We'd like to make sure this doesn't happen again! Could you please let us know who the carrier was for these orders? ^JD
2509239,715318,Not happy with your service today.. at all. @115821,AmazonHelp,,,@715318 I'm sorry to hear that and I am here to help! Could you please tell me about the issue without giving any pertinent account information? ^SC
2887301,800678,Que papo é esse @117086 ????? Eu nem sai de casa. Estou de folga aqui e só posao receber hj o pedido. Como foi que vieram aqui e ninguem viu. Estranho né???? https://t.co/3WyaFtvMgp,AmazonHelp,,,"@800678 Elvis, desculpe o inconveniente! Precisamos saber com qual transportadora foi enviado o seu pedido? ^NP"
1749496,527298,"@AmazonHelp Hi AD, from my understanding it was collection yes, but now I'm not sure when they are suppose to be collecting?",AmazonHelp,,1749495,@527298 We'd like to look into this with you. Please contact us here: https://t.co/JzP7hlA23B ^KH
2287070,664508,Paid extra to get my package from @115821 today and it never came ;-; Wasted $12 &gt;.&lt;,AmazonHelp,,,@664508 I'm sorry for the inconvenience! Was the shipping information updated? You can check here: https://t.co/Y5jpI9gRhE ^MO
909850,336113,@115850 I call customer support to resolve my issue he said that place new order as there was some issue from the courier boy that's y,AmazonHelp,,,@336113 Sorry for the trouble. Please provide your details here: https://t.co/beaaDm0muc we will look into it and assist you further.^GU
2812806,240440,@AmazonHelp I have reached out in the past but this has become a common occurrence right now I have two packages I’m waiting on that were supposed to be Delivered this past Friday and another that was supposed to come today. They were all shipped  through AMZL US.,AmazonHelp,,2812805,@240440 We would like to help rectify this in any way we can. A specialist would like to look into this with you.Please click here and send us a little more information so we can offer assistance: https://t.co/ExrKRzjiBo  ^SE
1028164,363312,@AmazonHelp I can't log into the Amazon account that it's linked with I no longer have access to the email address and so can't verify it. But both accounts are householded together and mine. Can I merge them?,AmazonHelp,,1028163,@363312 We'd like to look into this with you. Please reach out to us so we can find your account info: https://t.co/CpkiBZSkle ^AM
429532,217155,@AmazonHelp How is this possible? I'm trying to buy the official Sony charge cable for PS4 controllers and I CANNOT FIND IT! Help me please.,AmazonHelp,,,"@217155 I'm not able to find the exact official cables, however I did find multiple options here: https://t.co/rO5AeYcvNP ^JE"
2422677,695819,@115821 love the fact that your delivery driver hits my truck in august and I just found out that your delivery department won't fix my damage. Numerous calls to amazon and never a call back. This has been going on since august.,AmazonHelp,,,@695819 I'm sorry for the troubles! We never want you to have this experience with us. I would like someone from my team to look into this for you. Please reach us here: https://t.co/tm4JpOdZAH. ^AL
1038850,365794,@AmazonHelp It’s says it’s out for delivery. Then I check the UPS tracking and it’s not arriving until the 16th https://t.co/G24pOOAFo9,AmazonHelp,,1038849,@365794 I'm sorry you haven't received your order! Does the carrier tracking provide any reason for the delay? ^ME
343880,197817,@AmazonHelp Estoy apunto de cancelarlo y que se grapen las narices los ineptos de Seur con la grapadora.,AmazonHelp,,343879,@197817 por favor ingresa en el siguiente enlace:  https://t.co/OjvUxwnzPe (2/2) ^HC
846819,321261,@AmazonHelp I’m not impressed with your service even after speaking to one of you assistants in regards to my order and membership,AmazonHelp,,,"@321261 Sorry to hear this. W/o posting personal info, are you able to elaborate on the issue? We'd like to help. ^PK"
1610698,494423,"@AmazonHelp Why does this item say ""Usually dispatched within 1 to 3 months""?

https://t.co/KGVMmyOCbo",AmazonHelp,,,@494423 This would be the time frame when we expect to receive the stock from our supplier. ^PK
1130440,386406,what the fuck amazon where's my fucking game,AmazonHelp,,,@386406 Have we missed the delivery date in the confirmation e-mail? You can check here: https://t.co/S1OkMo6uXr ^BH
2281491,658257,"@AmazonHelp Así lo haré, gracias!",AmazonHelp,,2281492,@658257 Con gusto. Recuerda que estamos aquí para ayudarte siempre que lo necesites. ^HC
2142191,629864,@AmazonHelp Hi I keep getting charged each month for no reason. How can I stop this?,AmazonHelp,,,@629864 Hi- What are the charges in relation to? What are the amounts? ^NV
707842,289220,@116618 network connectivity on the FireStick is absolute garbage. Why can't you just give us a Chromecast button?,AmazonHelp,,,"@289220 Terribly sorry for the frustration, Geoff! Have we tried the troubleshooting steps here: https://t.co/lICzZpQhWw ^JZ"
936651,342046,"@115850  .in there s a WebLink amazoncareer.in is faking people and looting money in lacs of rupees by offering jobs.,plz take action",AmazonHelp,,,@342046 This offer isn't genuine. Kindly refer to genuine job postings only in the link shared here: https://t.co/arPAZOUKz9 ^SG
1328799,430015,Dear @AmazonHelp my friend's accoun @55354 got shadow Banned by Twitter pls help to resolve.,AmazonHelp,,,"@430015 I was unable to comprehend your query, Asif. Please elaborate your query so that we can assist you accordingly ? ^KS"
794523,309173,With rerspect to this tweet https://t.co/WQERzAB5Wc   @115850 @115851. You can see the images which I've attached. https://t.co/CgXRAzYz6M,AmazonHelp,,,@309173 We have responded to you here:https://t.co/F5uhHi2Khu. Request you to check the same. ^PB
101735,138284,"Ha pasado más de un mes de una devolución a @116928 y todavía no ha dado señales de vida, para comprar si que es fácil....#comerciolocal",AmazonHelp,,,@138284 Lamentamos los inconvenientes con tu devolución Javier. Podrías indicarnos si el producto que devolviste era vendido o gestionado por Amazon o si era de un vendedor externo? ^MZ
709777,289708,@115850 trying to make payment since last night and i keep getting this message. https://t.co/pZEg0hiefn,AmazonHelp,,,@289708 Have your contacted your bank regarding the error? ^HR
397316,431697,@115850 @115850 as i tried submiting the answer its not submitting whats the problem,AmazonHelp,,397305,@431697 Any particular issue you are facing while posting the details . We would like to trouble shoot the same. ^CB
322042,192725,@AmazonHelp Contact but it's said it'll be 12 hours for a reply,AmazonHelp,,322041,@192725 Please use the phone/chat options in the link ^RA provided for quicker help! We want to ensure this is addressed. ^CS
167905,134071,@115830 Loyal customer of 14yrs wishing to cancel account and refuse a £10 credit. Been told online for 3 days my order was out for delivery &amp; by 8pm. THREE DAYS same thing. Wasted time on 4 online chat sessions and not laving the house. Now told and shown package is in GERMANY,AmazonHelp,,,@134071 We'd like for you to have a better experience with us! A member of my team would like to investigate this and reach out. Please leave your detailed information with us here: https://t.co/oFTCeZt1Vm ^KJ
1111500,382349,"@115850 purchsed product on 8th with a guaranteed delivery by 14th. Your system says delivered, call centr says nt delivered.. me confused",AmazonHelp,,,"@382349 Well, that's strange. We'd like to take a closer look. Kindly share your details here: https://t.co/GIJyeYqKE0. ^MP"
1763240,530483,@115830 where is my Xbox one X? Status is delivered even though partner has been in all day #stockissuesmuch?,AmazonHelp,,,@530483 Hello Amanda! I'm sorry you're unable to locate your delivery. Please try these steps: https://t.co/BMGc4ccVtf to help find. ^TM
1512025,470940,"Amazon: Shipment was damaged in transit and will not be delivered.

No! Never had this happen. I needed those replacement ear pads for my ✈️",AmazonHelp,,,"@470940 Oh no! Have you spoken to us in real-time here: https://t.co/hApLpMlfHN If so, what options were provided to you? ^HM"
2292152,665670,@AmazonHelp I have sent already to you kindly reply soon,AmazonHelp,,2292151,"@665670 Thanks for understanding, Prakhar. As you've replied to the correspondence, our team will check and get back to you with an update soon. Request you to wait. ^NK"
784084,307134,@AmazonHelp I did contact a couple of times. Not done.,AmazonHelp,,784083,"@307134 In that case, drop your details here: https://t.co/97xuUcWxMd, we'll check and get back with an update. ^HT"
2320724,672571,"@AmazonHelp It did miss the order date, and the tracking info stopped updating on Friday. The order # is 111-1468256-9554656, but it says you can't do anything to help until after Wednesday, and I wanted the smallrig stuff for the class I teach on Thursday.",AmazonHelp,,2320727,"@672571 Got it! We're unable to view your account details via Twitter, but we'd still like to help. Who was the carrier for your order? ^FD"
2887971,130270,@115858 = Crapple! I left chat cuz 30 mins &amp; 2 reps failed to replace Apple Pencil cap under warranty. Got knockoff caps on @115821! Sad! #fb,AmazonHelp,,,@130270 I hate to hear that you've had a poor experience with us! Was the seller Amazon or third-party? https://t.co/aaDyEz1VgE ^FR
2279072,662625,@AmazonHelp where is my package?!? Your AMZL carrying service is complete trash. Package was expected on the 7th....,AmazonHelp,,,@662625 I'm sorry your order hasn't arrived yet! We'd like to check on this for you. Please provide your order details for us here: https://t.co/birOQynqiY ^MB
470864,227105,"@AmazonHelp Pour se déconnecter, il ne faut pas être soi. https://t.co/S8N6TsZVe3",AmazonHelp,,470863,"@227105 Effectivement 🤣 Et alors, vous êtes qui ? ^SM"
787113,307763,@AmazonHelp I tried to log into .com but the fax number that was sent was a UK number,AmazonHelp,,787112,"@307763 Thanks for confirming, have you tried reaching us via this link: https://t.co/jzvkhdlrK5? ^JJ"
951974,345839,Dear @115821 stop hiring idiots to deliver your packages. Thanks,AmazonHelp,,,@345839 I'm sorry to hear about the trouble! We'd like to help the best we can. Do you care to tell us more about what happened? ^HC
1730733,522971,@AmazonHelp 6 November 😉 steht in der Email,AmazonHelp,,1730731,@522971 2018? Da liegen wir doch gut in der Zeit 😂 #spassbeiseite Lass das bitte unseren Support prüfen: https://t.co/ohyvGrpvrY ^SM
2279422,411181,How do i get compensation for the week of hell with @115830 #CustomerService day6 and still not had the issue dealt with!!😡😡😡,AmazonHelp,,,"@411181 I'm sorry for the disappointing customer service experience, Sammie. Without providing personal or account details, can you let us know what's going on? We'd like to help in any way we can. Thank you! ^FD"
2398933,690341,ordered a used book off amazon and received a book that somebody stole from the library lol,AmazonHelp,,,@690341 Hi Viviana- Have you reported this to us directly? Has a refund or replacement been organized for you? ^NV
1104577,380658,@117634 When does the sale start?  The prices are the usual prices of the various Kindled?,AmazonHelp,,1104582,"@380658 It's live now! They are all $30 less, except the New Oasis. I hope this helps! ^TR"
2185896,640162,"@115850 is this shitty service you call world class, yestrdy ord ws sppsd 2 b dlvrd, thn tdy, now u hv fucking blckd me, 9911506067 cal me https://t.co/sWOobpYrs1",AmazonHelp,,,"@640162 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^KS 2/2"
1563539,482839,@AmazonHelp イエー！,AmazonHelp,,1563540,@482839 ( *• ̀ω•́ )b SK
340527,197331,@AmazonHelp Got it in time to make a 9 year old happy! Thank you @AmazonHelp,AmazonHelp,,340520,@197331 We're so glad he got it! You're welcome. ^KH
2275987,661968,amazonプライムポケモン全話みれるやんけ！！！！！,AmazonHelp,,,@661968 見ちゃってください！楽しんじゃってください！！✧ \( °∀° )/ RI
1089852,377121,@115821 very disappointed,AmazonHelp,,,@377121 I'm sorry for the frustration! Please follow these steps when looking for your missing package: https://t.co/UEylYyD1Uj ^KB
58119,129194,@AmazonHelp Can I please have the email or phone number for executive complaints?  I’ve talked to multiple people in your company. This is pointless,AmazonHelp,,58120,"@129194 Hello, by providing your information via the secure link given above, we will be able to look into this issue for you. ^AR"
2679369,753909,update: 80% sure someone STOLE these off my porch and i’m SUPER MAD @AmazonHelp PLS HELP ME,AmazonHelp,,2679370,"@753909 Oh no! I'm sorry for the poor delivery experience! Please give us a call or chat here, https://t.co/hApLpMlfHN, so we can look into this together. ^TG"
